0.0000000000 -227.4076171875 
10.0000000000 -235.2000000000 
20.0000000000 -235.2000000000 
30.0000000000 -235.2000000000 
40.0000000000 -235.2000000000 
50.0000000000 -235.2000000000 
60.0000000000 -235.2000000000 
70.0000000000 -235.2000000000 
80.0000000000 -235.2000000000 
90.0000000000 -235.2000000000 
100.0000000000 -235.2000000000 
110.0000000000 -235.2000000000 
120.0000000000 -235.2000000000 
130.0000000000 -235.2000000000 
140.0000000000 -235.2000000000 
150.0000000000 -235.2000000000 
160.0000000000 -235.2000000000 
170.0000000000 -235.2000000000 
180.0000000000 -235.2000000000 
190.0000000000 -235.2000000000 
200.0000000000 -235.2000000000 
210.0000000000 -235.2000000000 
220.0000000000 -235.2000000000 
230.0000000000 -235.2000000000 
240.0000000000 -235.1923828125 
250.0000000000 -235.1923828125 
260.0000000000 -235.1923828125 
270.0000000000 -235.1847656250 
280.0000000000 -235.1771484375 
290.0000000000 -235.1695312500 
300.0000000000 -235.1619140625 
310.0000000000 -235.1542968750 
320.0000000000 -235.1466796875 
330.0000000000 -235.1390625000 
340.0000000000 -235.1238281250 
350.0000000000 -235.1085937500 
360.0000000000 -235.0933593750 
370.0000000000 -235.0781250000 
380.0000000000 -235.0628906250 
390.0000000000 -235.0400390625 
400.0000000000 -235.0171875000 
410.0000000000 -234.9943359375 
420.0000000000 -234.9714843750 
430.0000000000 -234.9410156250 
440.0000000000 -234.9105468750 
450.0000000000 -234.8800781250 
460.0000000000 -234.8496093750 
470.0000000000 -234.8115234375 
480.0000000000 -234.7734375000 
490.0000000000 -234.7353515625 
500.0000000000 -234.6896484375 
510.0000000000 -234.6439453125 
520.0000000000 -234.5982421875 
530.0000000000 -234.5525390625 
540.0000000000 -234.4992187500 
550.0000000000 -234.4458984375 
560.0000000000 -234.3849609375 
570.0000000000 -234.3240234375 
580.0000000000 -234.2630859375 
590.0000000000 -234.1945312500 
600.0000000000 -234.1259765625 
610.0000000000 -234.0498046875 
620.0000000000 -233.9736328125 
630.0000000000 -233.8974609375 
640.0000000000 -233.8136718750 
650.0000000000 -233.7298828125 
660.0000000000 -233.6384765625 
670.0000000000 -233.5394531250 
680.0000000000 -233.4404296875 
690.0000000000 -233.3337890625 
700.0000000000 -233.2271484375 
710.0000000000 -233.1128906250 
720.0000000000 -232.9986328125 
730.0000000000 -232.8691406250 
740.0000000000 -232.7396484375 
750.0000000000 -232.6025390625 
760.0000000000 -232.4578125000 
770.0000000000 -232.3054687500 
780.0000000000 -232.1455078125 
790.0000000000 -231.9703125000 
800.0000000000 -231.7875000000 
810.0000000000 -231.5970703125 
820.0000000000 -231.3914062500 
830.0000000000 -231.1628906250 
840.0000000000 -230.9191406250 
850.0000000000 -230.6601562500 
860.0000000000 -230.3630859375 
870.0000000000 -230.0279296875 
880.0000000000 -229.6318359375 
890.0000000000 -229.1367187500 
900.0000000000 -228.4207031250 
910.0000000000 -227.4076171875 
920.0000000000 -227.4076171875 
930.0000000000 -227.4076171875 
940.0000000000 -227.4076171875 
950.0000000000 -227.4076171875 
960.0000000000 -227.4076171875 
970.0000000000 -227.4076171875 
980.0000000000 -227.4076171875 
990.0000000000 -227.4076171875 
